"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"18223","ENSRNOG00000052275","H2az2",1398.47568,0.523649216,0.09908109,5.285057071,1.26e-07,7.03e-07
"NA.3810",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3813",NA,NA,NA,NA,NA,NA,NA,NA
"18295","ENSRNOG00000052415","Gstt2",316.7891254,-0.355910465,0.111515055,-3.191591157,0.001414915,0.004376038
"NA.3896",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3905",NA,NA,NA,NA,NA,NA,NA,NA
"18534","ENSRNOG00000052925","unkown",821840.0621,-1.664191762,0.057699748,-28.84227087,6.33e-183,2.67e-180
"NA.3962",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3994",NA,NA,NA,NA,NA,NA,NA,NA
"18654","ENSRNOG00000053201","Gpcpd1",468.59597,-0.587273046,0.084522586,-6.948119684,3.7e-12,3.17e-11
"NA.4067",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4074",NA,NA,NA,NA,NA,NA,NA,NA
"18806","ENSRNOG00000053537","unkown",1212.707893,-0.35019324,0.091270571,-3.836869151,0.000124613,0.000472375
"NA.4086",NA,NA,NA,NA,NA,NA,NA,NA
"19008","ENSRNOG00000053923","Thap12",2355.178904,0.129980909,0.049113548,2.646538786,0.008132018,0.021216968
"NA.4211",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4237",NA,NA,NA,NA,NA,NA,NA,NA
"19136","ENSRNOG00000054212","Pde1a",348.8248457,-0.750369207,0.099087706,-7.572778066,3.65e-14,3.62e-13
"19277","ENSRNOG00000054489","unkown",5813.565548,0.299973468,0.112686774,2.662011323,0.007767527,0.020366812
"NA.4321",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4336",NA,NA,NA,NA,NA,NA,NA,NA
"19359","ENSRNOG00000054657","unkown",9515.077604,-0.580028183,0.177009874,-3.276812579,0.00104986,0.003334443
"NA.4361",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4375",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4409",NA,NA,NA,NA,NA,NA,NA,NA
"19516","ENSRNOG00000054993","unkown",17.37465988,-1.457965095,0.555542504,-2.624398826,0.008680208,0.022504489
"NA.4472",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4500",NA,NA,NA,NA,NA,NA,NA,NA
"19664","ENSRNOG00000055305","Parvb",2631.728951,1.029344003,0.051410595,20.02202079,3.54e-89,3.43e-87
"NA.4536",NA,NA,NA,NA,NA,NA,NA,NA
"19742","ENSRNOG00000055466","Derl2",1495.85913,-0.167662436,0.061818919,-2.712154126,0.00668475,0.017804535
"NA.4570",NA,NA,NA,NA,NA,NA,NA,NA
"19795","ENSRNOG00000055572","Idh3g",1942.679894,0.164143184,0.0599489,2.738051663,0.006180437,0.01664799
"NA.4707",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4731",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4751",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4769",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4791",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4809",NA,NA,NA,NA,NA,NA,NA,NA
