ENSEMBL ID,Gene Symbols,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000000283,Ess2,572.2607535,-0.120943451,0.073204572,-1.652129757,0.098508102,0.154584239
ENSRNOG00000000288,Scarf2,6510.433943,-0.173192065,0.052829076,-3.278347397,0.001044168,0.002262182
ENSRNOG00000000299,Foxo3,937.7740146,3.230518991,0.117081789,27.59198513,1.39E-167,5.03E-166
ENSRNOG00000000302,Sesn1,764.7201501,3.708396848,0.077611605,47.78147379,0,0
ENSRNOG00000000303,Cep57l1,462.4038303,-0.683707682,0.081184946,-8.42160667,3.71E-17,1.73E-16
ENSRNOG00000000304,Cd164,8249.711069,0.199707261,0.031907356,6.258972345,3.88E-10,1.34E-09
ENSRNOG00000000306,Smpd2,437.6929632,0.502042927,0.108804527,4.614173127,3.95E-06,1.06E-05
ENSRNOG00000000307,Mical1,1827.157227,0.7731948,0.05870617,13.17058832,1.30E-39,1.10E-38
ENSRNOG00000000308,Zbtb24,303.6956914,-0.175904666,0.111394417,-1.579115641,0.114309535,0.176194938
ENSRNOG00000000312,Fig4,877.182707,0.359129,0.062312279,5.763374522,8.24E-09,2.64E-08
ENSRNOG00000000314,Sec63,6712.730801,0.054961252,0.041247877,1.332462554,0.182708238,0.265462565
ENSRNOG00000000316,Sobp,46.56967194,-0.098291826,0.32342583,-0.303908398,0.761197679,0.830737437
ENSRNOG00000000320,AABR07045462.1,8.631646548,-0.211062171,0.574839147,-0.367167359,0.713494185,0.791122556
ENSRNOG00000000321,Cd24,4.875384154,-0.916206802,0.860614374,-1.064596212,0.287058695,0.389536415
ENSRNOG00000000322,Atg5,1260.465483,0.224531574,0.067123217,3.345065762,0.000822631,0.001802523
ENSRNOG00000000323,Prdm1,55.41249424,1.987366826,0.304722293,6.521895092,6.94E-11,2.49E-10
ENSRNOG00000000327,Hace1,1241.59973,0.1510354,0.053342126,2.831446951,0.004633792,0.009265598
ENSRNOG00000000335,Ermap,0.216735628,-0.625719378,4.784065264,-0.1307924,0.895939535,
ENSRNOG00000000340,Rtraf,4251.535572,0.119503452,0.070812347,1.687607549,0.091486589,0.145201987
ENSRNOG00000000341,Nid2,6530.980539,-0.856804657,0.067898934,-12.61882335,1.66E-36,1.32E-35
ENSRNOG00000000345,unkown,6.645520091,-7.247014009,1.425457274,-5.083992444,3.70E-07,1.07E-06
ENSRNOG00000000368,Grik2,0.407034951,3.570032492,3.964612619,0.900474481,0.3678678,
ENSRNOG00000000373,Ctnna3,0.952315033,-2.605859311,2.555526362,-1.019695727,0.307872789,0.412530967
ENSRNOG00000000376,LOC108349010,101.1934461,1.052169302,0.177810967,5.917347624,3.27E-09,1.07E-08
ENSRNOG00000000378,unkown,1.043063697,-0.299372391,1.81945733,-0.164539385,0.869306544,0.909569368
ENSRNOG00000000383,Mypn,11.18051659,-0.914099299,0.457394211,-1.998493372,0.045663198,0.077673224
ENSRNOG00000000384,Atoh7,0.062344337,0,5.267904354,0,1,
ENSRNOG00000000386,Pbld1,1.637313196,0.349159972,1.451843576,0.240494208,0.809947153,0.868049731
ENSRNOG00000000387,Dna2,1044.450425,-0.272567139,0.060038112,-4.5399019,5.63E-06,1.50E-05
ENSRNOG00000000390,unkown,376.4824014,0.200397983,0.110057933,1.82084088,0.068631048,0.112594985
ENSRNOG00000000392,Supv3l1,652.3669931,-0.212065755,0.063167818,-3.357180323,0.000787417,0.001728206
ENSRNOG00000000394,Srgn,69.47915014,4.036144902,0.241157681,16.73653889,7.10E-63,8.79E-62
ENSRNOG00000000395,Kifbp,1064.334227,0.418792956,0.062528878,6.697592703,2.12E-11,7.79E-11
ENSRNOG00000000396,Ddx50,2335.165662,0.043872398,0.044228796,0.991941949,0.321225844,0.426928366
ENSRNOG00000000397,Ccar1,2660.4585,-0.372179741,0.042285505,-8.801591448,1.35E-18,6.59E-18
ENSRNOG00000000398,Zup1,481.5587829,-0.046754933,0.087183788,-0.536280122,0.591764967,0.688467752
ENSRNOG00000000401,Gprc6a,0.099023924,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000000405,Vgll2,1845.010993,-3.854573115,0.082917812,-46.48667177,0,0
ENSRNOG00000000406,Ros1,19.97939432,-1.780058562,0.41178504,-4.322785893,1.54E-05,3.95E-05
ENSRNOG00000000407,Dcbld1,269.1536749,0.235466032,0.10308545,2.284182989,0.022360779,0.040353204
ENSRNOG00000000408,Gopc,2104.681841,0.425090859,0.052467744,8.101946632,5.41E-16,2.42E-15
ENSRNOG00000000410,Nepn,0.168537767,2.244324885,5.23159282,0.428994565,0.66792718,
ENSRNOG00000000411,Nus1,3946.101761,0.157187924,0.043556275,3.608846832,0.000307561,0.000705395
ENSRNOG00000000412,Slc35f1,10.56004477,-1.697056631,0.587856353,-2.886855986,0.003891123,0.007856346
ENSRNOG00000000413,unkown,679.4262146,3.009968724,0.099211434,30.33892964,3.52E-202,1.67E-200
ENSRNOG00000000414,Cep85l,273.721004,-0.585078966,0.169487525,-3.452047386,0.00055635,0.001241508
ENSRNOG00000000415,Asf1a,1092.972262,-0.098419005,0.069532098,-1.41544707,0.156937457,0.232398456
ENSRNOG00000000417,Numa1,3958.304939,-0.169891791,0.080855967,-2.101165769,0.035626417,0.061921474
ENSRNOG00000000418,unkown,171.0140503,-1.865986768,0.150451232,-12.40260209,2.53E-35,1.96E-34
ENSRNOG00000000419,unkown,0.157168272,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000000420,Nelfe,1339.721123,-0.866201348,0.076251457,-11.35980069,6.63E-30,4.48E-29
ENSRNOG00000000421,Skiv2l,2399.485345,0.040853988,0.053870327,0.758376477,0.448225636,0.556553791
ENSRNOG00000000422,Dxo,203.4697331,-0.688469092,0.117430333,-5.862787538,4.55E-09,1.48E-08
ENSRNOG00000000423,unkown,133.6557115,0.284783122,0.163967882,1.736822594,0.08241849,0.132534386
ENSRNOG00000000428,Cyp21a1,0.545293231,1.790133533,2.320440851,0.771462686,0.440432731,0.54943674
ENSRNOG00000000431,Atf6b,3597.301245,0.368804253,0.035320363,10.44168921,1.60E-25,9.73E-25
ENSRNOG00000000432,Fkbpl,210.1929552,0.24642343,0.10062936,2.448822402,0.01433241,0.026661626
ENSRNOG00000000433,Prrt1,11.01080462,0.019669686,0.419159617,0.046926481,0.962571822,0.974909734
ENSRNOG00000000435,Ppt2,586.202039,-0.053275125,0.075693146,-0.703830234,0.481538503,0.589522928
ENSRNOG00000000436,Egfl8,34.61662709,-0.21631139,0.275403972,-0.78543308,0.432199692,0.541228525
ENSRNOG00000000437,Agpat1,3590.450319,-0.253736093,0.045599196,-5.564486094,2.63E-08,8.19E-08
ENSRNOG00000000438,Rnf5,1112.877898,0.196266619,0.086453155,2.2702077,0.023194984,0.041769774
ENSRNOG00000000439,Ager,61.97946793,-0.258137785,0.221489833,-1.165461107,0.243832395,0.340027837
ENSRNOG00000000440,Pbx2,1521.376111,-0.27627244,0.055353721,-4.991036487,6.01E-07,1.71E-06
ENSRNOG00000000441,Gpsm3,64.41173638,1.349935108,0.201276545,6.706867455,1.99E-11,7.33E-11
ENSRNOG00000000442,Notch4,22.85094251,-0.267604667,0.322945516,-0.828637197,0.407309733,0.515525986
ENSRNOG00000000443,unkown,29.76138224,0.621301079,0.297564192,2.087956469,0.036801762,0.063774226
ENSRNOG00000000446,Btnl7,0.21379271,2.743794952,5.203378661,0.527310259,0.597978151,
ENSRNOG00000000451,RT1-Ba,1.070656211,-1.211442125,2.16039032,-0.560751506,0.57496695,0.674560408
ENSRNOG00000000454,RT1-DOb,0.048149696,0,5.267904354,0,1,
ENSRNOG00000000455,Tap2,678.5958046,0.386351628,0.064904101,5.95265359,2.64E-09,8.71E-09
ENSRNOG00000000456,Psmb8,320.0880902,0.301540928,0.101790425,2.962370271,0.003052804,0.006257176
ENSRNOG00000000457,Tap1,922.4841631,-0.16415032,0.070260649,-2.336305211,0.01947534,0.03551699
ENSRNOG00000000459,Psmb9,113.1359312,-0.410230696,0.160470766,-2.556420118,0.010575535,0.020075227
ENSRNOG00000000461,Brd2,6834.426902,-0.325540721,0.045797311,-7.10829338,1.17E-12,4.58E-12
ENSRNOG00000000463,Col11a2,46.83411936,-0.343484117,0.292875621,-1.172798598,0.24087658,0.336660699
ENSRNOG00000000464,Rxrb,1157.412119,0.197953636,0.05988028,3.305823462,0.000946977,0.002060711
ENSRNOG00000000465,Slc39a7,9349.026513,0.175586535,0.032529108,5.39782815,6.75E-08,2.04E-07
ENSRNOG00000000466,Hsd17b8,183.5778197,-0.664854039,0.132737841,-5.008775448,5.48E-07,1.57E-06
ENSRNOG00000000467,Ring1,1153.681174,-0.329592143,0.06001759,-5.491592427,3.98E-08,1.23E-07
ENSRNOG00000000470,Vps52,2264.425805,-0.086395863,0.05260137,-1.642464128,0.100493854,0.157329921
ENSRNOG00000000471,B3galt4,40.33463616,0.910480106,0.261050055,3.487760631,0.000487084,0.001094268
ENSRNOG00000000473,Pfdn6,1664.40966,-0.300157954,0.076702318,-3.913284007,9.10E-05,0.000218913
ENSRNOG00000000474,Rgl2,934.9275343,-0.055719686,0.065074553,-0.85624385,0.391862912,0.499669396
ENSRNOG00000000476,Zbtb22,948.1378654,-0.062929205,0.065124237,-0.966294703,0.333896736,0.44019451
ENSRNOG00000000477,Daxx,984.2728178,-0.132105177,0.061988494,-2.131124162,0.033078915,0.057838507
ENSRNOG00000000478,unkown,38.73801913,2.860229394,0.263925363,10.8372661,2.29E-27,1.46E-26
ENSRNOG00000000479,Kifc1,1155.725275,-2.800891658,0.072741197,-38.50488823,0,0
ENSRNOG00000000480,Phf1,500.074129,-0.086002085,0.079204365,-1.085825061,0.277556397,0.378541322
ENSRNOG00000000481,Cuta,1683.638782,-0.188471869,0.088323858,-2.133872711,0.032853202,0.057476162
ENSRNOG00000000483,Syngap1,863.8796706,-0.168932471,0.101204944,-1.669211646,0.095075443,0.150084785
ENSRNOG00000000485,Bak1,1939.705032,0.31884603,0.050442063,6.321034652,2.60E-10,9.09E-10
ENSRNOG00000000486,Ggnbp1,15.17010944,-0.611863231,0.526212627,-1.16276805,0.244923623,0.341320001
ENSRNOG00000000487,Grm4,5.231589382,-2.671990133,1.006635789,-2.654376252,0.007945518,0.015384804
ENSRNOG00000000488,Hmga1,10308.367,-3.742668708,0.072416762,-51.68235378,0,0
ENSRNOG00000000490,Rps10,7351.145337,-0.037491351,0.113797833,-0.329455758,0.741811229,0.815350034
ENSRNOG00000000491,Spdef,2.494498315,0.260142381,1.241688015,0.209507041,0.83405244,0.886097616
ENSRNOG00000000493,Snrpc,2185.814966,-0.501951513,0.081746857,-6.140315783,8.24E-10,2.80E-09
ENSRNOG00000000495,Uhrf1bp1,745.4176317,-0.648020776,0.16059886,-4.035027239,5.46E-05,0.000134136
ENSRNOG00000000498,Anks1a,631.6403727,-0.13107477,0.087688994,-1.494768772,0.134974799,0.20392112
ENSRNOG00000000499,Tcp11,0.77258404,0.278039979,2.124666278,0.130862894,0.895883768,0.92754764
ENSRNOG00000000500,Scube3,19.62801037,0.220979901,0.43425867,0.508866987,0.610845461,0.704081556
ENSRNOG00000000501,Zfp523,709.8732097,0.209858194,0.075726855,2.771251948,0.00558412,0.011038102
ENSRNOG00000000502,Def6,749.6954188,-0.295315387,0.061417128,-4.808355494,1.52E-06,4.22E-06
ENSRNOG00000000503,Ppard,827.1893203,0.685428265,0.068999463,9.933820307,2.97E-23,1.69E-22
ENSRNOG00000000504,Fance,594.1768931,0.146630867,0.090170699,1.626147617,0.103918256,0.162119778
ENSRNOG00000000506,Tead3,3358.113572,0.379360492,0.045259643,8.381871156,5.21E-17,2.42E-16
ENSRNOG00000000507,Tulp1,6.909664976,-0.228420885,0.698492137,-0.327019981,0.743652773,0.816683494
ENSRNOG00000000508,Armc12,1.389479159,3.701473423,1.801850123,2.054262658,0.039950277,0.068783186
ENSRNOG00000000511,Srpk1,2378.981772,-0.657481032,0.057498238,-11.43480314,2.80E-30,1.91E-29
ENSRNOG00000000512,Slc26a8,126.5484851,-0.571298147,0.147157485,-3.88222283,0.000103506,0.000247523
ENSRNOG00000000513,Mapk14,3035.330967,0.190713756,0.036126062,5.279118376,1.30E-07,3.87E-07
ENSRNOG00000000515,Mapk13,0.880080146,0.683959421,1.868571418,0.366033331,0.714340204,0.791919452
ENSRNOG00000000516,Pxt1,1.461041834,3.970696858,1.718683937,2.310312428,0.020870863,0.037847455
ENSRNOG00000000517,Kctd20,595.0617846,0.280643333,0.12371374,2.268489596,0.023299382,0.041949679
ENSRNOG00000000519,Stk38,1840.498317,0.11821338,0.0548088,2.15683211,0.031018748,0.054532678
ENSRNOG00000000520,Srsf3,9959.143718,-0.619163112,0.055517446,-11.15258643,6.96E-29,4.59E-28
ENSRNOG00000000521,Cdkn1a,7140.435624,0.474852692,0.04941161,9.610144168,7.24E-22,3.93E-21
ENSRNOG00000000522,Cpne5,17.73676527,0.38346182,0.459555994,0.834418057,0.404045445,0.512297887
ENSRNOG00000000523,Ppil1,676.1358443,-0.466464337,0.081373145,-5.732411302,9.90E-09,3.16E-08
ENSRNOG00000000524,RGD735065,2616.291039,0.139125354,0.046877694,2.967836976,0.002999033,0.006151018
ENSRNOG00000000525,Pi16,115.9056577,0.8265053,0.153824449,5.373042483,7.74E-08,2.34E-07
ENSRNOG00000000527,Mtch1,11366.26961,0.180787788,0.072313625,2.500051515,0.012417525,0.023313313
ENSRNOG00000000528,Fgd2,2.462229154,-1.171356194,1.062195784,-1.102768635,0.270127652,0.370032447
ENSRNOG00000000529,Pim1,140.1288759,-0.616991124,0.152146177,-4.055252226,5.01E-05,0.000123447
ENSRNOG00000000531,unkown,189.5016234,-0.359744833,0.13362393,-2.692218621,0.00709784,0.013862853
ENSRNOG00000000532,Cmtr1,2619.30926,-0.170937593,0.055836889,-3.061373855,0.002203238,0.004592028
ENSRNOG00000000536,Mdga1,141.7058946,-0.333749871,0.192901798,-1.730154274,0.083602715,0.134207387
ENSRNOG00000000540,Btbd9,325.495724,0.080911373,0.117318639,0.689671939,0.490400516,0.597588561
ENSRNOG00000000541,Glo1,2487.835365,0.577780481,0.064517017,8.955474241,3.38E-19,1.69E-18
ENSRNOG00000000542,Dnah8,72.86147558,0.329652031,0.188966324,1.744501472,0.081071685,0.13061627
ENSRNOG00000000543,Frk,872.7629466,0.138578491,0.071788509,1.930371501,0.053560823,0.089789324
ENSRNOG00000000546,Nt5dc1,638.3131235,-0.032767378,0.064737478,-0.506157776,0.612745894,0.70551112
ENSRNOG00000000547,Tspyl4,128.4220671,-0.044374463,0.15364907,-0.288803978,0.772731388,0.840571744
ENSRNOG00000000549,Tspyl1,1783.509986,0.431636078,0.044228636,9.75919952,1.68E-22,9.32E-22
ENSRNOG00000000551,Fam241b,92.19631784,-0.231134176,0.159911911,-1.44538437,0.148349951,0.221350559
ENSRNOG00000000552,Col13a1,0.880797305,0.911236197,1.960285324,0.464848757,0.642039769,0.729981848
ENSRNOG00000000556,Nodal,1.182300229,-0.368076168,1.588107529,-0.231770306,0.816716422,0.872834018
ENSRNOG00000000557,Sar1a,17178.98802,0.226629938,0.045893952,4.938122121,7.89E-07,2.23E-06
ENSRNOG00000000559,Npffr1,0.433612684,2.814090872,3.360328553,0.837445157,0.402342392,
ENSRNOG00000000560,Lrrc20,550.0544299,0.237962871,0.08101998,2.937088752,0.003313093,0.006759492
ENSRNOG00000000561,Pald1,950.0854063,-1.366434641,0.085859254,-15.91482088,5.00E-57,5.75E-56
ENSRNOG00000000562,Prf1,0.482990013,1.818528398,2.914852094,0.623883593,0.532704036,0.63682858
ENSRNOG00000000563,Adamts14,1830.459675,-1.452726606,0.094643209,-15.34950703,3.57E-53,3.84E-52
ENSRNOG00000000564,Tbata,28.79206454,0.855812231,0.301023713,2.84300603,0.004469022,0.008959595
ENSRNOG00000000565,Sgpl1,2695.893326,-0.21888448,0.055600457,-3.936738898,8.26E-05,0.000199437
ENSRNOG00000000566,Pcbd1,195.6529517,2.29200417,0.164706287,13.9157054,5.09E-44,4.66E-43
ENSRNOG00000000567,Unc5b,19208.61179,-0.560182705,0.056029645,-9.99796989,1.56E-23,8.91E-23
ENSRNOG00000000568,Slc29a3,1016.693657,0.735749623,0.063320932,11.61937445,3.29E-31,2.30E-30
ENSRNOG00000000569,Vsir,177.9901923,1.816071826,0.118969654,15.26500047,1.31E-52,1.40E-51
ENSRNOG00000000571,Psap,25053.13154,0.933465048,0.035609302,26.21407912,1.84E-151,5.81E-150
ENSRNOG00000000572,Chst3,1669.197533,2.436481294,0.094460701,25.79359749,1.05E-146,3.15E-145
ENSRNOG00000000574,AC096404.1,20.64885804,0.074616566,0.324454733,0.229975273,0.818110984,0.873488068
ENSRNOG00000000576,Anapc16,722.0364663,0.716019308,0.084210491,8.502732863,1.85E-17,8.73E-17
ENSRNOG00000000579,Marcks,4368.049515,-0.13847999,0.093211532,-1.485652982,0.137370933,0.206938049
ENSRNOG00000000580,Calhm4,17.33047611,-0.333158678,0.382492752,-0.871019582,0.383743461,0.491431815
ENSRNOG00000000581,Cdc40,835.0977393,0.315121242,0.073147927,4.307999614,1.65E-05,4.21E-05
ENSRNOG00000000582,Ddo,0.217017742,-2.797345937,5.176256547,-0.54041872,0.588908301,
ENSRNOG00000000583,Cdk19,1469.327663,-0.624974557,0.057755128,-10.82110947,2.73E-27,1.73E-26
ENSRNOG00000000585,Amd1,3118.154013,-0.842556286,0.044643955,-18.87279675,1.91E-79,2.93E-78
ENSRNOG00000000586,Gtf3c6,760.2862352,0.18498321,0.066775171,2.77023939,0.005601511,0.011070132
ENSRNOG00000000587,Rpf2,1070.871994,-0.910533786,0.092419026,-9.852233113,6.70E-23,3.76E-22
ENSRNOG00000000588,Slc16a10,0.101790986,0,5.267904354,0,1,
ENSRNOG00000000589,RGD1310495,1.266969855,-1.485752102,1.504290139,-0.987676555,0.32331108,0.429088532
ENSRNOG00000000590,Naglt1,1.606483963,-1.882661116,1.610304597,-1.169133541,0.242349832,0.338292868
ENSRNOG00000000593,Rev3l,698.7013467,0.10730044,0.144578317,0.742161359,0.457989577,0.566898912
ENSRNOG00000000595,Traf3ip2,615.1345422,1.241938926,0.082779714,15.00293816,7.02E-51,7.26E-50
ENSRNOG00000000596,Fyn,2983.344127,-0.847003613,0.057808026,-14.65200731,1.31E-48,1.30E-47
ENSRNOG00000000597,Ccn6,0.582427741,-1.111928814,3.736763335,-0.297564688,0.766035429,0.834796538
ENSRNOG00000000598,Tube1,234.4615462,-2.117056952,0.1272785,-16.63326447,4.00E-62,4.91E-61
ENSRNOG00000000599,Lama4,12829.80957,1.281342739,0.102378803,12.51570347,6.13E-36,4.81E-35
ENSRNOG00000000604,Hdac2,5214.580074,-0.416704508,0.035481411,-11.7443049,7.55E-32,5.41E-31
ENSRNOG00000000605,Hs3st5,0.126688173,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000000606,Pcdh15,0.625451027,-0.189230293,2.266893911,-0.083475584,0.933473391,0.954062897
ENSRNOG00000000607,RGD1559903,0.216898493,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000000609,Ipmk,950.9597528,0.293402545,0.051587966,5.687422201,1.29E-08,4.09E-08
ENSRNOG00000000610,Cisd1,2217.354789,-0.039129123,0.092694045,-0.422132,0.672928672,0.756254457
ENSRNOG00000000611,Ube2d1,580.9945825,-0.268124089,0.074937772,-3.577956516,0.000346291,0.000790917
ENSRNOG00000000613,Tfam,861.1086127,-0.842779495,0.080776108,-10.43352446,1.74E-25,1.06E-24
ENSRNOG00000000614,Bicc1,1746.993087,0.317452526,0.082481101,3.848791083,0.000118702,0.000282631
ENSRNOG00000000618,Mdga2,144.3081983,-2.252802669,0.152048534,-14.8163393,1.15E-49,1.17E-48
ENSRNOG00000000622,unkown,4402.87996,0.101612667,0.106299669,0.95590765,0.339118894,0.445379966
ENSRNOG00000000632,Cdk1,1822.990187,-2.402525079,0.100082096,-24.0055432,2.43E-127,6.17E-126
ENSRNOG00000000633,Rhobtb1,1037.784368,-0.232715775,0.072972212,-3.189101302,0.001427159,0.003047349
ENSRNOG00000000634,Cabcoco1,0.215290618,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000000635,Arid5b,1952.488893,0.972666269,0.1490178,6.52718178,6.70E-11,2.41E-10
ENSRNOG00000000636,Rtkn2,173.4606621,-0.92102086,0.178745613,-5.152690702,2.57E-07,7.52E-07
ENSRNOG00000000638,Zfp365,865.6947234,0.159248719,0.073688468,2.161107755,0.030687017,0.054005445
ENSRNOG00000000639,unkown,319.3126379,-0.577222709,0.100338862,-5.752733238,8.78E-09,2.81E-08
ENSRNOG00000000640,Egr2,412.016933,-1.737072264,0.137989348,-12.58845189,2.44E-36,1.94E-35
ENSRNOG00000000641,Nrbf2,789.8817388,0.486183655,0.068035868,7.145990296,8.93E-13,3.51E-12
ENSRNOG00000000645,Reep3,3697.38428,0.467729023,0.051982538,8.997810364,2.30E-19,1.16E-18
ENSRNOG00000000648,Jmjd1c,1904.022166,-0.203038809,0.104390641,-1.944990535,0.051776118,0.087110482
ENSRNOG00000000653,Nr5a2,0.826876186,-0.725346476,1.865071838,-0.388910744,0.697342174,0.777431758
ENSRNOG00000000655,Ptprc,0.236115015,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000000657,Nek7,1597.793062,0.378341115,0.090492518,4.180910483,2.90E-05,7.29E-05
ENSRNOG00000000658,Acacb,4.052228853,-1.566357043,0.941430789,-1.663804775,0.096151449,0.151472017
ENSRNOG00000000661,Hps4,284.5947853,0.950320778,0.092876137,10.23213077,1.42E-24,8.38E-24
